"Water Control Zone","Station","Dates","Sample No","Depth","Volatile Suspended Solids (mg/L)","Unionised Ammonia (mg/L)","Turbidity (NTU)","Total Phosphorus (mg/L)","Total Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Inorganic Nitrogen (mg/L)","Temperature (°C)","Suspended Solids (mg/L)","Silica (mg/L)","Secchi Disc Depth (M)","Salinity (psu)","Phaeo-pigments (μg/L)","pH","Orthophosphate Phosphorus (mg/L)","Nitrite Nitrogen (mg/L)","Nitrate Nitrogen (mg/L)","Faecal Coliforms (cfu/100mL)","E. coli (cfu/100mL)","Dissolved Oxygen (mg/L)","Dissolved Oxygen (%saturation)","Chlorophyll-a (μg/L)","Ammonia Nitrogen (mg/L)","5-day Biochemical Oxygen Demand (mg/L)"
"Junk Bay","JM3","1989-09-08","1","Middle Water","<0.5","0.004","2.8","<0.02","0.1","0.08","0.03","28.1","1.5","0.58","2","30.3","2.4","8.7","0.009","0.002","0.015","730","730","6","91","4.5","0.016","2"
"Junk Bay","JM3","1989-09-08","1","Bottom Water","<0.5","0.003","13","0.04","0.18","0.17","0.03","27.6","1","0.38","2","30.7","2.8","8.6","0.008","0.002","0.011","1700","1700","4.6","70","3.4","0.018","1.5"
"Junk Bay","JM3","1989-10-10","1","Surface Water","1","0.002","5.2","0.03","1.58","1.5","0.1","26.4","4.5","1","1.4","32.6","0.3","8.6","0.014","0.025","0.056","1","1","6.3","94","2.1","0.016","0.5"
"Junk Bay","JM3","1989-10-10","1","Middle Water","1.5","0.003","5","0.03","0.92","0.85","0.09","26.2","6","1.1","1.4","32.5","<0.2","8.6","0.011","0.026","0.045","50","40","6.1","92","2","0.018","0.1"
"Junk Bay","JM3","1989-10-10","1","Bottom Water","2","0.019","7.4","0.06","1.2","1.1","0.23","26.1","8","1.4","1.4","32.5","0.8","8.6","0.016","0.027","0.075","550","550","5.8","86","8.6","0.13","0.7"
"Junk Bay","JM3","1989-11-06","1","Surface Water","1","0.023","3.2","0.05","0.8","0.73","0.37","24.6","1.5","0.46","2","32.1","0.4","8.3","0.044","0.015","0.052","100","60","4.4","64","2.8","0.3","1"
"Junk Bay","JM3","1989-11-06","1","Middle Water","1","0.023","3.2","0.05","0.88","0.8","0.37","24.6","2.5","0.39","2","32.2","0.7","8.3","0.02","0.015","0.06","120","90","4.4","63","2.2","0.29","1.1"
"Junk Bay","JM3","1989-11-06","1","Bottom Water","1","0.021","2.9","0.08","0.76","0.68","0.37","24.3","2","0.38","2","32.8","0.6","8.3","0.015","0.015","0.066","100","90","4.6","67","1.6","0.29","1"
"Junk Bay","JM3","1989-12-08","1","Surface Water","0.5","0.016","4.8","0.04","1.26","1.1","0.27","20.3","1.5","<0.05","N/A","31.4","5.1","8.7","0.013","0.036","0.12","2200","2200","7.1","95","31","0.11","4"
"Junk Bay","JM3","1989-12-08","1","Middle Water","1.5","0.013","4.8","0.09","1.26","1.1","0.26","20.3","4","0.13","N/A","31.4","7.4","8.7","0.013","0.036","0.12","1300","1300","5.9","78","31","0.1","3.3"
"Junk Bay","JM3","1989-12-08","1","Bottom Water","2","0.014","4","0.07","1.06","0.94","0.26","20.3","3.5","0.08","N/A","31.6","4.3","8.5","0.02","0.034","0.088","840","820","5","66","24","0.14","2.5"
"Junk Bay","JM3","1990-01-05","1","Surface Water","1","0.009","3.2","0.07","0.77","0.64","0.41","17.7","2.5","1","3","31.1","<0.2","8.1","0.044","0.021","0.11","10","10","5.7","66","2.4","0.28","1.1"
"Junk Bay","JM3","1990-01-05","1","Middle Water","<0.5","0.008","3.8","0.07","0.9","0.78","0.34","17.8","1","1","3","31.5","<0.2","8.1","0.037","0.021","0.1","70","70","5.8","68","1.9","0.22","0.9"
"Junk Bay","JM3","1990-01-05","1","Bottom Water","0.5","0.01","3.5","0.06","0.99","0.86","0.4","17.8","2","1","3","31.6","<0.2","8.2","0.034","0.022","0.11","10","10","5.9","68","2.4","0.27","0.8"
"Junk Bay","JM3","1990-02-05","1","Surface Water","0.5","0.004","2","0.05","0.63","0.5","0.2","15.4","1","1.1","2.4","30.8","1","8.4","0.018","0.017","0.11","10","10","7.1","78","1.8","0.075","0.4"
"Junk Bay","JM3","1990-02-05","1","Middle Water","<0.5","0.004","1.7","0.04","0.55","0.42","0.2","15.4","0.5","1.1","2.4","31.1","0.8","8.4","0.017","0.017","0.11","20","20","6.8","74","2.3","0.071","<0.1"
"Junk Bay","JM3","1990-02-05","1","Bottom Water","0.5","0.004","1.9","0.05","0.54","0.42","0.19","15.4","1","1.1","2.4","31.1","1","8.4","0.019","0.016","0.1","30","30","6.7","73","1.5","0.069","0.3"
"Junk Bay","JM3","1990-03-05","1","Surface Water","0.5","0.007","2.7","0.05","0.5","0.44","0.17","15.8","2","1.2","2.4","29.5","0.7","8.4","0.037","0.008","0.053","10","1","7.1","79","<0.2","0.11","0.7"
"Junk Bay","JM3","1990-03-05","1","Middle Water","1","0.008","3.4","0.08","0.47","0.41","0.18","15.8","2.5","1.1","2.4","31.2","0.4","8.5","0.026","0.008","0.056","30","30","6.5","71","<0.2","0.12","0.8"
"Junk Bay","JM3","1990-03-05","1","Bottom Water","1","0.008","3.7","0.07","0.41","0.35","0.17","15.7","3.5","1.2","2.4","31.2","0.5","8.6","0.023","0.01","0.049","410","390","6.1","67","0.3","0.11","0.7"
"Junk Bay","JM3","1990-04-02","1","Surface Water","0.5","0.011","2.4","0.05","0.92","0.76","0.42","19.8","1.5","0.63","2.4","32.2","<0.2","8.2","0.028","0.014","0.15","550","490","5","61","1.3","0.26","1.7"
"Junk Bay","JM3","1990-04-02","1","Middle Water","<0.5","0.009","1.9","0.05","0.77","0.69","0.27","19.7","1.5","0.54","2.4","32.3","0.2","8.2","0.023","0.011","0.064","670","650","5.2","63","0.5","0.19","1.6"
"Junk Bay","JM3","1990-04-02","1","Bottom Water","1","0.011","2.1","0.05","0.74","0.67","0.28","19.6","1","0.6","2.4","32.3","1","8.2","0.024","0.011","0.058","430","390","5.2","63","0.5","0.21","1.7"
"Junk Bay","JM3","1990-05-07","1","Surface Water","1.5","0.004","3","0.08","0.86","0.85","0.03","22.7","2","0.07","2.2","32.2","4.2","8.9","0.002","0.007","0.007","40","40","10.5","137","17","0.019","2.4"
"Junk Bay","JM3","1990-05-07","1","Middle Water","1","0.006","2.6","0.05","0.63","0.57","0.1","21.7","1","<0.05","2.2","32.3","4.6","8.7","0.007","0.011","0.045","700","640","7.3","93","13","0.041","2.5"
"Junk Bay","JM3","1990-05-07","1","Bottom Water","1","0.005","2.8","0.11","0.78","0.71","0.1","21.7","2","0.05","2.2","32.3","5.1","8.7","0.002","0.012","0.056","550","540","7","89","18","0.034","2.6"
"Junk Bay","JM3","1990-06-04","1","Surface Water","0.5","0.005","3.4","0.1","0.8","0.57","0.29","25.4","1.5","0.63","2.6","31.2","9.2","8.3","0.003","0.013","0.22","70","40","7","97","10","0.057","3.1"
"Junk Bay","JM3","1990-06-04","1","Middle Water","0.5","0.014","3.1","0.06","0.58","0.52","0.23","25","8.5","0.51","2.6","32.3","2.1","8.3","0.039","0.005","0.05","140","120","6.2","85","1.6","0.17","0.9"
"Junk Bay","JM3","1990-06-04","1","Bottom Water","1","0.012","3.4","0.12","0.71","0.67","0.19","24.9","3.5","0.55","2.6","32.5","0.7","8.3","0.025","0.005","0.037","380","330","5.5","75","1.9","0.15","0.8"
"Junk Bay","JM3","1990-07-06","1","Surface Water","0.5","0.005","3.2","0.1","0.83","0.76","0.11","26.2","2","0.29","1.2","29.1","16","8.6","0.004","0.01","0.064","150","130","9.8","138","29","0.032","3.5"
"Junk Bay","JM3","1990-07-06","1","Middle Water","1","0.002","3.1","0.06","0.82","0.76","0.08","23.9","5","0.17","1.2","32.1","1.7","8.5","<0.002","0.004","0.06","150","110","4.3","58","0.5","0.017","2.7"
"Junk Bay","JM3","1990-07-06","1","Bottom Water","0.5","0.005","2.3","0.06","0.64","0.54","0.15","22.6","0.5","0.95","1.2","34.1","3.4","8.5","0.003","0.025","0.072","150","140","4.6","60","<0.2","0.051","1"
"Junk Bay","JM3","1990-08-06","1","Surface Water","1","0.008","2.6","0.08","0.69","0.54","0.18","28.4","1.5","<0.05","1.6","29.6","6.4","8.7","<0.002","0.016","0.13","270","210","9.7","143","13","0.037","3.2"
"Junk Bay","JM3","1990-08-06","1","Middle Water","2","0.005","2.5","0.09","0.59","0.5","0.12","27.3","2.5","0.24","1.6","30.8","4.2","8.5","<0.002","0.016","0.069","1200","1100","6.2","90","15","0.035","2.9"
"Junk Bay","JM3","1990-08-06","1","Bottom Water","1.5","0.006","2.6","0.08","0.39","0.32","0.12","26.4","2","0.74","1.6","32.8","2.6","8.4","0.008","0.03","0.041","350","270","4","57","2.4","0.053","1.1"
"Junk Bay","JM3","1990-09-07","1","Surface Water","0.5","0.008","3.5","0.07","0.61","0.54","0.12","28.1","1","<0.05","1.4","32.3","6.9","8.5","0.02","0.02","0.052","440","420","7.5","110","8.3","0.051","2.4"
"Junk Bay","JM3","1990-09-07","1","Middle Water","1.5","0.006","4.2","0.08","0.59","0.52","0.11","27.9","1.5","<0.05","1.4","32.5","8.1","8.5","0.021","0.021","0.045","530","420","5.9","86","15","0.043","2.1"
"Junk Bay","JM3","1990-09-07","1","Bottom Water","2","0.004","12","0.06","0.64","0.57","0.1","27.6","11","0.08","1.4","32.6","7.2","8.4","0.024","0.024","0.041","880","830","4.8","70","5.9","0.039","1.2"
"Junk Bay","JM3","1990-10-08","1","Surface Water","1.5","0.002","6","0.08","1.25","1.2","0.08","27.8","6.5","0.77","1.8","29.9","<0.2","8.1","0.031","0.012","0.04","500","400","3.7","53","1.5","0.026","0.7"
"Junk Bay","JM3","1990-10-08","1","Middle Water","1.5","0.008","7","0.07","1.45","1.4","0.18","27.7","6.5","0.77","1.8","31.5","<0.2","8.1","0.032","0.011","0.042","710","530","4","58","1.3","0.13","0.6"
"Junk Bay","JM3","1990-10-08","1","Bottom Water","2","0.006","6","0.06","1","0.96","0.14","27.7","9","0.74","1.8","31.7","<0.2","8.1","0.028","0.01","0.033","360","280","4.3","62","0.8","0.097","1.1"
"Junk Bay","JM3","1990-11-05","1","Surface Water","<0.5","0.011","4.7","0.05","0.77","0.73","0.2","24.9","1.5","0.28","2.8","31.7","0.5","8.2","0.027","0.018","0.026","390","330","6.4","88","7.7","0.16","1.3"
"Junk Bay","JM3","1990-11-05","1","Middle Water","1.5","0.012","3.5","0.09","0.8","0.76","0.21","24.9","5","0.38","2.8","31.9","0.3","8.2","0.029","0.017","0.024","300","240","6.2","85","8.3","0.17","1.3"
"Junk Bay","JM3","1990-11-05","1","Bottom Water","1","0.012","4.3","0.03","0.85","0.81","0.22","24.9","1.5","0.35","2.8","31.9","0.2","8.2","0.026","0.016","0.025","280","260","5.9","81","8","0.18","1.2"
"Junk Bay","JM3","1990-12-06","1","Surface Water","1.5","0.007","2.6","0.1","0.49","0.44","0.27","19.1","3.5","0.7","3.4","32.3","1.2","8.1","0.043","0.02","0.032","280","280","5","66","3","0.22","0.9"
"Junk Bay","JM3","1990-12-06","1","Middle Water","2.5","0.007","2.8","0.11","0.47","0.42","0.27","18.9","4","0.61","3.4","32.4","3.4","8.1","0.038","0.02","0.028","510","490","5.3","68","2.4","0.22","0.9"
"Junk Bay","JM3","1990-12-06","1","Bottom Water","2","0.007","2.9","0.06","0.44","0.39","0.27","18.7","5","0.6","3.4","32.4","2.5","8.1","0.038","0.019","0.033","250","220","5.6","73","2.1","0.22","0.8"
"Junk Bay","JM3","1991-01-07","1","Surface Water","5","0.006","3.9","0.07","0.57","0.52","0.22","17.6","7.5","0.98","2.6","32.4","0.3","8.2","0.03","0.016","0.038","30","30","5.9","75","0.3","0.17","0.6"
"Junk Bay","JM3","1991-01-07","1","Middle Water","4","0.006","4.9","0.07","0.6","0.54","0.22","17.6","13","1","2.6","32.4","<0.2","8.2","0.029","0.016","0.043","10","10","6","76","1.3","0.16","0.6"
"Junk Bay","JM3","1991-01-07","1","Bottom Water","6","0.007","4.8","0.07","0.63","0.56","0.26","17.6","8","1","2.6","32.4","<0.2","8.2","0.031","0.016","0.05","30","30","6.1","78","1.3","0.19","0.6"
"Junk Bay","JM3","1991-02-08","1","Surface Water","2","0.009","1.9","0.07","0.83","0.72","0.35","17.7","3","1.1","3.8","32.1","1.8","8.1","0.048","0.021","0.091","11","9","6.5","76","1.6","0.24","2.5"
"Junk Bay","JM3","1991-02-08","1","Middle Water","2","0.009","1.9","0.07","0.78","0.68","0.35","17.7","4.5","1.1","3.8","32.1","1.1","8.1","0.049","0.021","0.08","26","21","6.3","73","1.7","0.25","1.5"
"Junk Bay","JM3","1991-02-08","1","Bottom Water","1.5","0.008","1.5","0.07","0.93","0.79","0.39","17.7","2.5","1.1","3.8","32.1","2.3","8.1","0.054","0.058","0.084","30","27","6.3","73","0.5","0.25","1.3"
"Junk Bay","JM3","1991-03-05","1","Surface Water","1","0.006","3.1","0.06","1.81","1.7","0.34","16.1","1.5","0.8","4","31.6","0.3","8","0.048","0.013","0.093","220","200","6.4","79","0.3","0.23","0.5"
"Junk Bay","JM3","1991-03-05","1","Middle Water","5.5","0.006","2.8","0.06","1.82","1.7","0.36","15.9","6","0.8","4","31.6","0.3","8","0.051","0.023","0.1","210","160","6.5","81","0.3","0.24","0.6"
"Junk Bay","JM3","1991-03-05","1","Bottom Water","2","0.004","2.3","0.05","1.59","1.5","0.23","15.8","2.5","0.75","4","31.7","<0.2","8.1","0.039","0.024","0.066","830","740","6.7","83","0.3","0.14","0.5"
"Junk Bay","JM3","1991-04-09","1","Surface Water","0.5","0.004","2","0.1","0.76","0.68","0.21","19.9","3.5","0.49","2.6","33","2.8","8","0.023","0.009","0.075","290","170","6.8","83","11","0.13","1.1"
"Junk Bay","JM3","1991-04-09","1","Middle Water","0.5","0.004","1.4","0.05","0.67","0.63","0.16","19.7","1","0.57","2.6","33.1","2.6","8.1","0.027","0.005","0.032","640","430","6.9","84","2.7","0.12","0.8"
"Junk Bay","JM3","1991-04-09","1","Bottom Water","2.5","0.002","1.2","0.14","0.17","0.14","0.1","19.6","11","0.56","2.6","33.2","0.3","8","0.022","0.004","0.023","310","190","6.9","84","1.6","0.076","0.6"
"Junk Bay","JM3","1991-05-06","1","Surface Water","1.5","0.007","3.4","0.1","0.62","0.54","0.28","22.6","8.5","0.55","2","33.3","1.2","8","0.025","0.009","0.069","14","8","5.8","76","1.1","0.204","0.5"
"Junk Bay","JM3","1991-05-06","1","Middle Water","<0.5","0.006","3.5","0.05","0.47","0.41","0.24","22.5","0.5","0.57","2","33.3","2.1","8","0.027","0.007","0.054","43","22","5.7","74","0.5","0.177","0.6"
"Junk Bay","JM3","1991-05-06","1","Bottom Water","1.5","0.004","16","0.05","0.4","0.37","0.14","22.3","17","0.47","2","33.4","1.9","8","0.017","0.005","0.022","190","190","6.1","79","0.5","0.112","0.5"
"Junk Bay","JM3","1991-06-03","1","Surface Water","5","0.052","1.4","0.08","0.77","0.73","0.53","26.9","10","1.09","2.7","31.6","7.6","8.4","0.035","0.007","0.037","16","12","8.6","127","11","0.487","3"
"Junk Bay","JM3","1991-06-03","1","Middle Water","1","0.01","1.6","0.08","1.74","1.72","0.15","25.2","1.5","0.09","2.7","32","8.9","8.3","0.024","0.004","0.016","28","22","6","86","3.2","0.125","2.1"
"Junk Bay","JM3","1991-06-03","1","Bottom Water","1","0.007","1.3","0.18","0.24","0.22","0.13","23.6","2","0.17","2.7","32.9","3.5","8.2","0.023","0.004","0.016","140","80","5.2","73","1.3","0.114","1.7"
"Junk Bay","JM3","1991-07-05","1","Surface Water","1.5","0.011","3.9","0.1","0.63","0.33","0.45","25.2","4","0.24","2.6","27.3","6.2","8.2","0.022","0.047","0.251","100","60","6.6","97","2.9","0.15","1.2"
"Junk Bay","JM3","1991-07-05","1","Middle Water","0.5","0.012","3.4","0.13","0.51","0.24","0.45","25.1","2","0.22","2.6","27.5","5.1","8.2","0.02","0.053","0.218","52","52","6.6","95","1.6","0.176","0.8"
"Junk Bay","JM3","1991-07-05","1","Bottom Water","1.5","0.005","22","0.18","0.47","0.32","0.25","21.7","13","0.98","2.6","33.2","2.3","8.2","0.031","0.018","0.136","250","220","3.6","49","0.3","0.091","0.3"
"Junk Bay","JM3","1991-08-05","1","Surface Water","1","0.013","1.4","0.04","0.5","0.38","0.25","24.6","1.5","0.1","3","29.7","4.1","8.4","0.013","0.026","0.092","6","5","9.2","130","0.8","0.129","1.6"
"Junk Bay","JM3","1991-08-05","1","Middle Water","1","0.013","1.7","0.04","0.55","0.43","0.26","24","1.5","0.12","3","29.9","4.1","8.4","0.015","0.026","0.091","43","36","8.8","125","0.8","0.143","1.7"
"Junk Bay","JM3","1991-08-05","1","Bottom Water","1","0.008","2.6","0.06","0.62","0.48","0.31","21.4","3","0.21","3","32","4.6","8.1","0.024","0.031","0.112","36","36","2.5","33","0.8","0.171","1.5"
"Junk Bay","JM3","1991-09-10","1","Surface Water","1.5","0.01","4.5","0.2","0.68","0.48","0.37","24.6","3","0.98","2","31.9","0.2","8.1","0.038","0.094","0.102","470","330","3.7","54","<0.2","0.171","N/A"
"Junk Bay","JM3","1991-09-10","1","Middle Water","0.5","0.01","3.3","0.18","0.45","0.3","0.33","24.5","2.5","0.98","2","32","0.2","8.1","0.036","0.064","0.086","240","190","4","57","<0.2","0.18","N/A"
"Junk Bay","JM3","1991-09-10","1","Bottom Water","0.5","0.008","2.5","0.16","0.44","0.26","0.33","23.9","2.5","0.99","2","32.6","0.2","8.1","0.037","0.087","0.091","230","200","4.1","59","<0.2","0.147","N/A"
"Junk Bay","JM3","1991-10-07","1","Surface Water","1","0.011","2.1","0.23","0.59","0.51","0.41","25.5","3","1.02","2","32.6","<0.2","7.9","0.068","0.028","0.049","110","70","4.9","72","0.3","0.331","0.5"
"Junk Bay","JM3","1991-10-07","1","Middle Water","<0.5","0.01","3.2","0.24","0.64","0.58","0.35","25.2","3","0.96","2","32.6","0.6","7.9","0.053","0.029","0.03","410","230","5.1","74","0.5","0.295","0.5"
"Junk Bay","JM3","1991-10-07","1","Bottom Water","<0.5","0.009","4.5","0.2","0.59","0.51","0.33","25.2","3.5","0.93","2","32.8","0.6","7.9","0.04","0.039","0.042","600","400","5.5","79","<0.2","0.247","0.5"
"Junk Bay","JM3","1991-11-04","1","Surface Water","1","0.011","1.5","0.08","0.67","0.51","0.45","23.8","4","0.67","2.2","32.3","12","8","0.022","0.026","0.137","28","22","7.1","95","8.5","0.29","1.1"
"Junk Bay","JM3","1991-11-04","1","Middle Water","1","0.025","1.7","0.09","0.89","0.74","0.78","23.8","3.5","1","2.2","32.7","7.7","8","0.031","0.027","0.123","26","21","6.7","90","4.3","0.631","0.7"
"Junk Bay","JM3","1991-11-04","1","Bottom Water","1","0.013","1.4","0.22","0.82","0.69","0.48","23.7","3.5","1.1","2.2","32.8","<0.2","8","0.041","0.025","0.102","23","20","5.9","78","7.5","0.355","0.2"
"Junk Bay","JM3","1991-12-03","1","Surface Water","1","0.008","3.2","0.1","0.66","0.46","0.53","20.9","4","1.5","1.6","31.3","0.3","7.8","0.049","0.019","0.179","80","40","6.3","79","0.2","0.33","0.9"
"Junk Bay","JM3","1991-12-03","1","Middle Water","1","0.008","3.8","0.14","0.62","0.47","0.46","20.8","4.5","1.45","1.6","31.5","0.4","7.9","0.056","0.024","0.125","410","380","5.7","72","0.2","0.313","1.1"
"Junk Bay","JM3","1991-12-03","1","Bottom Water","1","0.012","3.4","0.19","0.78","0.54","0.66","20.7","4","1.52","1.6","31.5","0.5","8","0.052","0.029","0.211","280","240","5.4","67","0.2","0.421","1"
"Junk Bay","JM3","1992-01-03","1","Surface Water","0.5","0.035","3.2","0.17","0.53","0.42","0.35","16.2","3","0.84","1.9","34.9","0.6","8.9","0.052","0.036","0.078","610","610","N/A","N/A","0.5","0.24","0.8"
"Junk Bay","JM3","1992-01-03","1","Middle Water","1","0.024","7.8","0.11","0.38","0.27","0.29","16.4","10","0.8","1.9","34.4","1.2","8.8","0.025","0.037","0.075","450","400","N/A","N/A","0.3","0.177","0.9"
"Junk Bay","JM3","1992-01-03","1","Bottom Water","1","0.019","7.8","0.1","0.4","0.29","0.24","16.5","11","0.77","1.9","34.7","1.4","8.9","0.022","0.036","0.07","450","430","N/A","N/A","0.3","0.129","0.8"
"Junk Bay","JM3","1992-02-14","1","Surface Water","1","0.003","4.1","0.13","0.44","0.37","0.21","15.6","4.5","0.83","1.8","32","0.9","8.1","0.022","0.011","0.062","1700","1400","6.6","80","<0.2","0.14","1.1"
"Junk Bay","JM3","1992-02-14","1","Middle Water","0.5","0.003","3.7","0.11","0.44","0.37","0.21","15.6","4.5","0.8","1.8","32","0.7","8.1","0.022","0.009","0.061","2100","2000","6.7","81","<0.2","0.136","0.8"
"Junk Bay","JM3","1992-02-14","1","Bottom Water","0.5","0.003","3.8","0.18","0.42","0.33","0.21","15.6","5","0.78","1.8","32.1","0.9","8.1","0.021","0.013","0.072","800","800","7.1","86","<0.2","0.122","0.9"
"Junk Bay","JM3","1992-03-04","1","Surface Water","3.5","0.005","3.3","0.14","0.39","0.28","0.33","16.6","4.5","0.55","1.8","31.3","1.8","8","0.029","0.027","0.082","1900","1800","6.7","83","0.3","0.219","0.9"
"Junk Bay","JM3","1992-03-04","1","Middle Water","3","0.005","3.3","0.11","0.4","0.29","0.32","16.6","5.5","0.57","1.8","31.3","1.4","8","0.027","0.028","0.079","1300","1100","6.7","84","0.4","0.217","1"
"Junk Bay","JM3","1992-03-04","1","Bottom Water","2.5","0.005","2.7","0.15","0.36","0.25","0.32","16.5","5","0.54","1.8","31.7","0.7","8","0.028","0.028","0.077","2300","2100","6","75","0.8","0.212","1"
"Junk Bay","JM3","1992-04-01","1","Surface Water","0.5","0.007","3.5","0.18","0.64","0.58","0.26","18.3","3","0.72","1.5","32.7","0.7","8.1","0.026","0.007","0.05","420","330","5.7","68","<0.2","0.203","0.8"
"Junk Bay","JM3","1992-04-01","1","Middle Water","0.5","0.006","3.2","0.16","0.63","0.58","0.23","18","3","0.68","1.5","32.8","1.2","8.1","0.027","0.006","0.042","900","900","5","58","0.3","0.181","0.7"
"Junk Bay","JM3","1992-04-01","1","Bottom Water","0.5","0.004","4.3","0.18","0.54","0.48","0.2","17.9","4.5","0.68","1.5","32.7","<0.2","8","0.019","0.007","0.048","510","510","4.3","50","0.5","0.142","0.6"
"Junk Bay","JM3","1992-05-04","1","Surface Water","<0.5","0.007","3","0.07","0.37","0.32","0.17","23.2","1","0.38","2.1","29.9","3.8","8.2","0.012","0.013","0.039","130","70","6.4","90","2.1","0.115","1.6"
"Junk Bay","JM3","1992-05-04","1","Middle Water","1","0.006","3.6","0.08","0.23","0.19","0.15","23.2","4","0.42","2.1","29.9","<0.2","8.2","0.01","0.009","0.035","620","550","6.3","88","2.7","0.102","0.9"
"Junk Bay","JM3","1992-05-04","1","Bottom Water","1","0.006","4.2","0.1","0.22","0.17","0.16","23","5","0.46","2.1","30.2","2.1","8.2","0.011","0.013","0.04","960","760","5.8","82","0.5","0.104","0.8"
"Junk Bay","JM3","1992-06-01","1","Surface Water","1","0.016","1.8","0.12","0.65","0.55","0.35","25","2","0.3","2.6","31.3","1.3","8.2","0.022","0.025","0.075","430","230","5.5","79","0.5","0.251","1.5"
"Junk Bay","JM3","1992-06-01","1","Middle Water","1","0.014","1.9","0.08","0.6","0.52","0.31","24.9","3","0.3","2.6","31.6","2.2","8.2","0.023","0.017","0.063","2","1","5.7","82","<0.2","0.229","1.4"
"Junk Bay","JM3","1992-06-01","1","Bottom Water","1","0.009","3.2","0.1","0.42","0.35","0.21","24.9","4","0.34","2.6","31.7","<0.2","8.2","0.021","0.021","0.045","260","170","5.7","81","1.1","0.141","1"
"Junk Bay","JM3","1992-07-03","1","Surface Water","1","0.028","4.9","0.02","0.73","0.56","0.4","28.6","4","0.49","1.3","27.6","13","8.4","0.014","0.013","0.152","80","70","6.5","100","7.5","0.239","2.1"
