"Water Control Zone","Station","Dates","Sample No","Depth","Volatile Suspended Solids (mg/L)","Unionised Ammonia (mg/L)","Turbidity (NTU)","Total Phosphorus (mg/L)","Total Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Inorganic Nitrogen (mg/L)","Temperature (°C)","Suspended Solids (mg/L)","Silica (mg/L)","Secchi Disc Depth (M)","Salinity (psu)","Phaeo-pigments (μg/L)","pH","Orthophosphate Phosphorus (mg/L)","Nitrite Nitrogen (mg/L)","Nitrate Nitrogen (mg/L)","Faecal Coliforms (cfu/100mL)","E. coli (cfu/100mL)","Dissolved Oxygen (mg/L)","Dissolved Oxygen (%saturation)","Chlorophyll-a (μg/L)","Ammonia Nitrogen (mg/L)","5-day Biochemical Oxygen Demand (mg/L)"
"Mirs Bay","MM7","2005-03-10","1","Middle Water","1","0.001","8.2","<0.02","0.26","0.18","0.12","15.6","1.8","0.21","2.6","33.4","3.9","8.3","0.006","0.01","0.073","1","1","10.1","124","8.2","0.032","1.1"
"Mirs Bay","MM7","2005-03-10","1","Bottom Water","0.8","0.001","8.8","<0.02","0.26","0.16","0.14","15.3","3.2","0.8","2.6","33","1.2","8.2","0.008","0.015","0.083","<1","<1","10.2","125","2.2","0.043","0.5"
"Mirs Bay","MM7","2005-04-14","1","Surface Water","<0.5","0.004","4.4","<0.02","0.2","0.17","0.08","20","0.5","0.47","3.9","32.6","0.2","8.3","0.004","0.003","0.022","2","2","7.4","99","1.4","0.059","1.1"
"Mirs Bay","MM7","2005-04-14","1","Middle Water","<0.5","0.006","4.3","0.04","0.23","0.2","0.12","19.7","0.8","0.46","3.9","32.7","0.3","8.4","0.006","0.004","0.023","<1","<1","7.5","99","1.2","0.089","1"
"Mirs Bay","MM7","2005-04-14","1","Bottom Water","1.2","0.003","6.1","<0.02","0.17","0.15","0.08","18.6","3.2","0.72","3.9","32.9","0.2","8.3","0.005","0.004","0.019","4","<1","6.5","85","0.9","0.059","0.6"
"Mirs Bay","MM7","2005-05-11","1","Surface Water","<0.5","0.005","4.9","0.03","0.19","0.17","0.09","23.9","0.8","0.21","4.5","30.5","0.5","8.3","0.005","<0.002","0.019","13","6","6.4","91","3.4","0.064","1.6"
"Mirs Bay","MM7","2005-05-11","1","Middle Water","0.8","0.004","5.1","<0.02","0.22","0.2","0.07","23.7","1.1","0.25","4.5","32.2","0.6","8.3","0.004","<0.002","0.016","20","5","5.8","83","2.4","0.053","1.4"
"Mirs Bay","MM7","2005-05-11","1","Bottom Water","<0.5","0.005","4.7","<0.02","0.17","0.16","0.09","22.4","0.7","0.79","4.5","33.2","0.6","8.2","0.006","<0.002","0.007","1","<1","4","56","0.7","0.085","0.8"
"Mirs Bay","MM7","2005-06-13","1","Surface Water","<0.5","0.006","8.3","0.02","0.26","0.15","0.17","28.1","<0.5","0.74","7.5","30.8","<0.2","8.3","0.004","0.02","0.089","<1","<1","4.1","63","0.8","0.065","0.5"
"Mirs Bay","MM7","2005-06-13","1","Middle Water","<0.5","0.005","8.1","0.02","0.25","0.15","0.16","26.8","0.6","0.85","7.5","31.5","<0.2","8.2","0.004","0.027","0.071","<1","<1","4.5","68","1.3","0.059","0.5"
"Mirs Bay","MM7","2005-06-13","1","Bottom Water","0.7","0.006","11.4","0.02","0.29","0.19","0.18","26.5","4","0.98","7.5","32.2","<0.2","8.2","0.006","0.039","0.058","1","<1","3.6","53","1.2","0.082","0.8"
"Mirs Bay","MM7","2005-07-13","1","Surface Water","1.5","0.007","9.9","<0.02","0.25","0.24","0.03","30","2.1","0.12","1.5","26.7","<0.2","8.8","0.003","<0.002","0.004","<1","<1","7.4","114","5.3","0.025","1.6"
"Mirs Bay","MM7","2005-07-13","1","Middle Water","0.6","0.002","9.7","<0.02","0.26","0.1","0.18","24.8","1.7","1.5","1.5","32.4","0.2","8.3","0.01","0.014","0.15","1","<1","6.3","92","4.1","0.017","0.6"
"Mirs Bay","MM7","2005-07-13","1","Bottom Water","<0.5","0.001","10","0.02","0.29","0.11","0.21","22.3","2","1.6","1.5","34.3","<0.2","8.1","0.018","<0.002","0.18","2","1","2.7","38","2.2","0.024","0.3"
"Mirs Bay","MM7","2005-08-08","1","Surface Water","1.4","0.002","4.4","<0.02","0.19","0.19","0.02","29.3","2.2","0.27","2.6","32.1","1","8.3","0.004","<0.002","<0.002","1","<1","6.8","106","4.7","0.014","1.8"
"Mirs Bay","MM7","2005-08-08","1","Middle Water","1.1","0.001","4.6","<0.02","0.24","0.24","0.02","26.3","2.5","0.45","2.6","32.9","2.6","8.3","0.005","<0.002","<0.002","7","4","6.9","103","14","0.016","0.7"
"Mirs Bay","MM7","2005-08-08","1","Bottom Water","0.7","0.001","4.2","<0.02","0.23","0.13","0.12","23.5","1.4","1.5","2.6","34.1","1","8.3","0.007","0.028","0.075","1","1","4.5","65","4.4","0.017","2.1"
"Mirs Bay","MM7","2005-09-05","1","Surface Water","<0.5","0.001","4.9","<0.02","0.16","0.16","0.01","27.8","0.8","1.1","2.9","30.7","<0.2","8.5","0.003","<0.002","<0.002","<1","<1","5.7","86","2","0.01","0.9"
"Mirs Bay","MM7","2005-09-05","1","Middle Water","<0.5","0.001","4.6","<0.02","0.15","0.15","0.01","27.1","0.9","1.1","2.9","31.3","0.3","8.5","0.004","<0.002","<0.002","3","2","5.8","87","2.6","0.01","1.9"
"Mirs Bay","MM7","2005-09-05","1","Bottom Water","<0.5","0.003","4.5","<0.02","0.19","0.17","0.05","26.6","0.8","1.2","2.9","31.6","0.7","8.4","0.003","0.005","0.013","3","2","5.4","81","2.8","0.027","0.8"
"Mirs Bay","MM7","2005-10-12","1","Surface Water","1","0.001","8.9","0.02","0.15","0.15","0.02","27.9","1.8","0.37","2.7","32.2","0.4","8.3","0.004","<0.002","<0.002","<1","<1","8.1","124","2.7","0.015","1.7"
"Mirs Bay","MM7","2005-10-12","1","Middle Water","<0.5","0.002","8.8","<0.02","0.12","0.12","0.02","27.6","2.2","0.44","2.7","32.3","0.6","8.2","0.004","<0.002","<0.002","<1","<1","8.5","129","5.5","0.018","1.6"
"Mirs Bay","MM7","2005-10-12","1","Bottom Water","0.6","0.002","9.8","<0.02","0.13","0.11","0.05","27.6","0.8","0.62","2.7","32.6","<0.2","8.1","0.006","0.01","0.005","<1","<1","7.5","115","2.5","0.032","0.6"
"Mirs Bay","MM7","2005-11-04","1","Surface Water","<0.5","0.002","9.8","0.02","0.16","0.15","0.05","25.4","1.8","0.56","2.5","32.6","<0.2","8.1","0.004","0.006","0.007","<1","<1","5.4","79","2.3","0.038","0.6"
"Mirs Bay","MM7","2005-11-04","1","Middle Water","1","0.002","9.9","0.02","0.16","0.14","0.06","25.1","3.3","0.58","2.5","32.6","0.2","8.1","0.004","0.005","0.01","<1","<1","5.1","75","2.1","0.042","0.3"
"Mirs Bay","MM7","2005-11-04","1","Bottom Water","0.7","0.003","11.7","<0.02","0.16","0.15","0.07","24.9","2.8","0.66","2.5","32.6","0.4","8","0.006","0.004","0.006","1","1","4.9","72","1.5","0.056","0.5"
"Mirs Bay","MM7","2005-12-05","1","Surface Water","1","0.001","11.7","<0.02","0.15","0.15","0.01","21.9","3.1","0.08","1.8","33","0.4","8.2","0.006","<0.002","<0.002","<1","<1","6.5","90","2.9","0.01","0.4"
"Mirs Bay","MM7","2005-12-05","1","Middle Water","1.6","0.001","11.7","<0.02","0.13","0.13","0.02","21.9","3.8","0.08","1.8","33","0.7","8.2","0.005","<0.002","<0.002","<1","<1","7.1","99","2.7","0.011","0.4"
"Mirs Bay","MM7","2005-12-05","1","Bottom Water","1","0.001","15.2","<0.02","0.14","0.14","0.02","21.9","3.8","0.09","1.8","33.1","0.8","8.2","0.004","<0.002","<0.002","<1","<1","7.3","102","3","0.011","0.5"
"Mirs Bay","MM7","2006-01-12","1","Surface Water","0.9","0.003","8.9","0.03","0.21","0.2","0.08","17","1.4","0.21","4.6","33.2","<0.2","8.3","0.008","<0.002","0.01","<1","<1","6.9","87","0.8","0.072","0.4"
"Mirs Bay","MM7","2006-01-12","1","Middle Water","1.2","0.003","10.3","0.02","0.2","0.19","0.08","16.8","2.4","0.23","4.6","33","<0.2","8.3","0.008","<0.002","0.008","3","1","7.2","90","1.3","0.07","0.2"
"Mirs Bay","MM7","2006-01-12","1","Bottom Water","0.8","0.002","9.6","0.02","0.19","0.18","0.05","16.6","3.2","0.21","4.6","33","<0.2","8.3","0.005","<0.002","0.007","<1","<1","7.4","92","1.4","0.037","<0.1"
"Mirs Bay","MM7","2006-02-09","1","Surface Water","0.8","0.002","7.5","<0.02","0.15","0.14","0.06","18.2","2","0.57","1.1","32.6","<0.2","8.1","0.006","0.003","0.009","<1","<1","6.8","88","1","0.046","0.6"
"Mirs Bay","MM7","2006-02-09","1","Middle Water","0.7","0.002","7.8","0.02","0.2","0.19","0.06","18.1","1.9","0.54","1.1","32.7","<0.2","8.1","0.006","<0.002","0.012","3","2","8","103","0.8","0.05","0.7"
"Mirs Bay","MM7","2006-02-09","1","Bottom Water","<0.5","0.002","6.5","<0.02","0.18","0.17","0.06","18","1.1","0.45","1.1","32.7","<0.2","8.1","0.005","<0.002","0.01","<1","<1","8.2","106","1.1","0.047","0.3"
"Mirs Bay","MM7","2006-03-02","1","Surface Water","0.7","0.001","7.6","<0.02","0.18","0.15","0.06","17.6","1","0.85","3.2","32.4","<0.2","8","0.004","0.006","0.024","<1","<1","6.1","78","1.1","0.032","1.1"
"Mirs Bay","MM7","2006-03-02","1","Middle Water","<0.5","0.001","8.2","<0.02","0.18","0.15","0.06","17.2","1.4","0.87","3.2","32.5","<0.2","8","0.005","0.006","0.019","1","<1","7.2","92","1.2","0.038","0.8"
"Mirs Bay","MM7","2006-03-02","1","Bottom Water","0.7","0.001","13.2","<0.02","0.19","0.16","0.07","17.2","6.3","0.9","3.2","32.5","0.6","8.1","0.005","0.006","0.02","2","1","7.3","93","1.2","0.043","1.1"
"Mirs Bay","MM7","2006-04-07","1","Surface Water","0.8","0.002","7.4","0.03","0.25","0.23","0.07","22.1","0.9","0.46","4.7","32.6","0.8","8.1","0.005","0.002","0.017","1","<1","8.6","120","3.4","0.048","2.5"
"Mirs Bay","MM7","2006-04-07","1","Middle Water","<0.5","0.002","7.2","0.02","0.2","0.18","0.06","21.1","1.1","0.42","4.7","32.6","<0.2","8.1","0.004","0.002","0.016","2","2","9.4","129","2","0.038","1.5"
"Mirs Bay","MM7","2006-04-07","1","Bottom Water","<0.5","0.001","7.3","<0.02","0.18","0.15","0.06","20.1","0.7","0.56","4.7","32.6","<0.2","8.1","0.005","0.004","0.024","<1","<1","9","121","1.6","0.034","0.9"
"Mirs Bay","MM7","2006-05-10","1","Surface Water","<0.5","0.001","3.2","<0.02","0.18","0.18","0.01","27.5","1.3","<0.05","3.1","31.4","0.7","8.1","<0.002","<0.002","<0.002","<1","<1","6.9","105","2.3","0.005","1.7"
"Mirs Bay","MM7","2006-05-10","1","Middle Water","<0.5","0.001","3.5","<0.02","0.18","0.18","0.03","25.3","1.4","<0.05","3.1","31.7","0.7","8.1","<0.002","<0.002","<0.002","<1","<1","6.9","101","4.7","0.025","1.4"
"Mirs Bay","MM7","2006-05-10","1","Bottom Water","<0.5","0.002","3.8","<0.02","0.22","0.2","0.08","24.4","1.8","0.24","3.1","32.2","0.8","8","<0.002","0.004","0.015","1","1","5.7","82","5.4","0.062","0.5"
"Mirs Bay","MM7","2006-06-07","1","Surface Water","<0.5","0.002","3.1","<0.02","0.26","0.18","0.11","26","0.9","0.66","2.1","31.8","3","8.2","0.006","0.024","0.056","4","<1","6.9","103","9.1","0.026","0.9"
"Mirs Bay","MM7","2006-06-07","1","Middle Water","1.4","0.001","3","<0.02","0.3","0.18","0.14","25.8","2.3","0.69","2.1","31.9","4","8.2","0.004","0.084","0.037","1","<1","6.8","100","8.8","0.017","0.9"
"Mirs Bay","MM7","2006-06-07","1","Bottom Water","1.3","0.001","3.9","0.03","0.33","0.15","0.2","25","2.3","1.3","2.1","32.6","2.4","8.2","0.013","0.14","0.038","1","<1","4.2","61","5.7","0.018","0.3"
"Mirs Bay","MM7","2006-07-21","1","Surface Water","0.7","0.001","16.7","<0.02","0.12","0.12","0.01","28.7","1.2","0.27","3.4","31.5","<0.2","8.2","0.005","<0.002","<0.002","<1","<1","9.2","142","1.4","0.008","0.6"
"Mirs Bay","MM7","2006-07-21","1","Middle Water","1.3","0.002","17","0.04","0.3","0.3","0.03","24.4","1.7","0.51","3.4","32.9","4.1","8.3","0.007","<0.002","<0.002","1","1","9.6","138","34","0.021","1.7"
"Mirs Bay","MM7","2006-07-21","1","Bottom Water","0.9","0.002","18","0.04","0.31","0.17","0.18","23","1.6","1.6","3.4","33.9","1","8.2","0.023","0.018","0.12","2","<1","8.4","119","7.8","0.043","1"
"Mirs Bay","MM7","2006-08-17","1","Surface Water","1","0.024","10.3","0.03","0.35","0.25","0.22","30.5","1","1.7","2.1","28","0.7","8.6","0.011","0.058","0.046","<1","<1","6.8","106","1.6","0.12","1.5"
"Mirs Bay","MM7","2006-08-17","1","Middle Water","0.9","0.001","9.8","<0.02","0.18","0.18","0.01","28.1","1","0.42","2.1","28.7","0.3","8.5","<0.002","<0.002","<0.002","<1","<1","7.4","111","1.4","<0.005","1"
"Mirs Bay","MM7","2006-08-17","1","Bottom Water","1.3","0.001","10.9","0.02","0.27","0.24","0.04","27","1.4","0.66","2.1","29.6","1.2","8.3","<0.002","0.011","0.02","1","<1","5.5","82","4.6","0.012","0.7"
"Mirs Bay","MM7","2006-09-21","1","Surface Water","1","0.002","9.1","0.02","0.12","0.12","0.03","26.7","2.4","0.07","3.5","31.6","0.8","8.3","0.002","<0.002","0.002","4","<1","8.1","121","2.5","0.024","1.7"
"Mirs Bay","MM7","2006-09-21","1","Middle Water","1.1","0.002","9.2","<0.02","0.12","0.12","0.03","25.6","1.3","0.09","3.5","32.3","1.9","8.3","0.004","<0.002","<0.002","<1","<1","8.9","131","4.8","0.027","1.6"
"Mirs Bay","MM7","2006-09-21","1","Bottom Water","0.8","0.003","10.5","<0.02","0.14","0.12","0.06","24.9","1.6","0.5","3.5","32.6","2.5","8.2","0.004","0.003","0.014","1","<1","6.9","100","4.9","0.047","0.7"
"Mirs Bay","MM7","2006-10-19","1","Surface Water","1.1","0.001","9.9","<0.02","0.17","0.15","0.06","27.8","1.2","0.89","4.8","32.7","<0.2","7.9","<0.002","0.015","0.006","<1","<1","6.2","96","2.5","0.036","2.2"
"Mirs Bay","MM7","2006-10-19","1","Middle Water","1","0.002","9.4","<0.02","0.15","0.13","0.07","27.6","1.3","0.9","4.8","32.7","0.3","7.9","<0.002","0.016","0.006","<1","<1","6.3","96","2.5","0.045","1.9"
"Mirs Bay","MM7","2006-10-19","1","Bottom Water","1.1","0.002","10","<0.02","0.16","0.13","0.08","27.5","1.3","0.94","4.8","32.7","<0.2","7.8","<0.002","0.019","0.009","<1","<1","5.9","90","2.4","0.05","0.9"
"Mirs Bay","MM7","2006-11-22","1","Surface Water","0.6","0.003","12","<0.02","0.23","0.18","0.11","23.1","1.4","0.68","2.4","29.7","<0.2","8.2","0.005","0.02","0.029","640","120","7.7","107","4.3","0.063","1"
"Mirs Bay","MM7","2006-11-22","1","Middle Water","<0.5","0.003","10.6","<0.02","0.22","0.17","0.1","24.2","1.4","0.6","2.4","32.3","0.5","8.1","0.006","0.024","0.021","120","19","7.2","104","1.2","0.052","0.5"
"Mirs Bay","MM7","2006-11-22","1","Bottom Water","1.2","0.003","10.9","<0.02","0.21","0.17","0.1","24.4","1.3","0.68","2.4","32.8","<0.2","8.1","0.005","0.021","0.018","17","2","6.9","100","2","0.06","0.3"
"Mirs Bay","MM7","2006-12-14","1","Surface Water","0.7","0.001","12.5","<0.02","0.15","0.14","0.02","21.5","2","0.16","2","33","<0.2","8","0.007","<0.002","0.003","1","<1","7","97","3.2","0.018","0.5"
"Mirs Bay","MM7","2006-12-14","1","Middle Water","1","0.001","11.8","<0.02","0.14","0.14","0.02","21.5","2.9","0.18","2","33","<0.2","8","0.006","<0.002","<0.002","1","1","7.2","98","3.6","0.018","0.4"
"Mirs Bay","MM7","2006-12-14","1","Bottom Water","2.4","0.001","12","<0.02","0.13","0.12","0.02","21.5","3.7","0.18","2","33","0.2","8","0.006","<0.002","0.004","1","<1","7.2","99","2.6","0.018","0.5"
"Mirs Bay","MM7","2007-01-08","1","Surface Water","<0.5","0.001","10","<0.02","0.09","0.09","0.02","17.6","1","0.22","2.9","33.2","<0.2","7.7","0.006","<0.002","<0.002","<1","<1","7","90","1.5","0.016","0.9"
"Mirs Bay","MM7","2007-01-08","1","Middle Water","<0.5","0.001","10.5","<0.02","0.13","0.12","0.02","17.5","1","0.22","2.9","33.2","<0.2","7.7","0.006","0.002","0.004","<1","<1","7.1","91","2.1","0.014","1"
"Mirs Bay","MM7","2007-01-08","1","Bottom Water","<0.5","0.001","10.3","<0.02","0.13","0.12","0.02","17.4","1.9","0.23","2.9","33.2","0.3","7.7","0.007","<0.002","0.004","3","2","7.3","93","1.4","0.016","1"
"Mirs Bay","MM7","2007-02-08","1","Surface Water","<0.5","0.001","7.3","<0.02","0.13","0.13","0.02","18.8","0.6","0.08","2.5","32.7","<0.2","8.3","0.006","<0.002","0.002","<1","<1","8.1","106","1.2","0.013","1.2"
"Mirs Bay","MM7","2007-02-08","1","Middle Water","<0.5","0.001","7.5","<0.02","0.16","0.16","0.01","17.3","<0.5","0.08","2.5","33.1","<0.2","8.3","0.007","<0.002","<0.002","<1","<1","8.2","104","1.3","0.009","1"
"Mirs Bay","MM7","2007-02-08","1","Bottom Water","0.7","0.001","7.5","<0.02","0.16","0.16","0.01","16.9","0.8","0.08","2.5","33.2","<0.2","8.3","0.006","<0.002","0.002","<1","<1","8.2","103","1.3","0.008","0.8"
"Mirs Bay","MM7","2007-03-28","1","Surface Water","0.5","0.001","11.3","<0.02","0.2","0.2","0.03","20.9","0.6","<0.05","2.5","33.1","1","8.2","0.007","<0.002","<0.002","1","<1","8.8","119","6.5","0.026","1.8"
"Mirs Bay","MM7","2007-03-28","1","Middle Water","1","0.002","10.8","<0.02","0.25","0.21","0.09","19.7","1.4","0.38","2.5","33.2","1.9","8.2","0.006","0.004","0.038","1","1","8","107","5.7","0.052","0.7"
"Mirs Bay","MM7","2007-03-28","1","Bottom Water","1","0.002","10","0.02","0.21","0.18","0.09","19.2","1.1","0.46","2.5","33.3","1.2","8.1","0.007","0.003","0.028","1","1","6.6","87","4.3","0.058","0.4"
"Mirs Bay","MM7","2007-04-25","1","Surface Water","<0.5","0.004","8.6","0.02","0.16","0.15","0.07","22.7","0.6","0.12","3.5","32.9","0.9","8.3","0.006","0.002","0.012","54","23","6.4","90","1.5","0.053","1"
"Mirs Bay","MM7","2007-04-25","1","Middle Water","0.5","0.003","7.8","<0.02","0.17","0.16","0.06","22.6","0.9","0.13","3.5","33.2","0.5","8.3","0.007","<0.002","0.009","6","2","6.6","93","1","0.045","0.4"
"Mirs Bay","MM7","2007-04-25","1","Bottom Water","<0.5","0.003","7.4","<0.02","0.14","0.13","0.05","22.4","0.8","0.12","3.5","33.5","0.2","8.3","0.008","<0.002","0.004","1","<1","6.5","91","0.9","0.041","0.2"
"Mirs Bay","MM7","2007-05-18","1","Surface Water","1.1","0.001","15.2","<0.02","0.09","0.09","0.02","27.8","1.3","0.19","3.5","33.6","<0.2","8.2","0.006","<0.002","0.002","<1","<1","5.4","83","1.6","0.012","0.5"
"Mirs Bay","MM7","2007-05-18","1","Middle Water","0.8","0.001","15.2","0.02","0.14","0.14","0.02","27.2","0.9","0.19","3.5","33.5","<0.2","8.2","0.006","<0.002","<0.002","<1","<1","6.4","98","1.6","0.011","0.3"
"Mirs Bay","MM7","2007-05-18","1","Bottom Water","1.8","0.001","15.5","<0.02","0.15","0.15","0.02","25.6","1.8","0.28","3.5","33.5","<0.2","8.2","0.007","<0.002","0.002","<1","<1","5.2","76","1.5","0.015","0.6"
"Mirs Bay","MM7","2007-06-11","1","Surface Water","0.7","0.002","9.8","<0.02","0.22","0.16","0.08","27","0.7","0.88","2","30.3","0.2","8.1","0.005","0.014","0.042","45","4","5.5","82","2","0.025","1"
"Mirs Bay","MM7","2007-06-11","1","Middle Water","1.4","0.002","9","0.02","0.21","0.16","0.09","26","1.5","0.9","2","33.5","0.3","8.1","0.012","0.032","0.022","4","<1","4.1","61","1.8","0.031","0.5"
"Mirs Bay","MM7","2007-06-11","1","Bottom Water","1","0.002","9.8","0.02","0.21","0.14","0.11","24.5","2.1","1.1","2","34.1","<0.2","8.1","0.017","0.051","0.023","3","2","3.2","46","1.4","0.037","0.4"
"Mirs Bay","MM7","2007-07-09","1","Surface Water","1.4","0.004","17.3","<0.02","0.22","0.22","0.03","31","1.6","0.72","2.7","28.2","0.3","8.6","0.002","<0.002","0.002","<1","<1","6.3","99","1.5","0.021","0.9"
"Mirs Bay","MM7","2007-07-09","1","Middle Water","1.6","0.004","16.7","0.02","0.33","0.33","0.03","27.3","1.8","0.83","2.7","30.8","1.2","8.5","0.002","<0.002","<0.002","<1","<1","5.3","80","4.1","0.027","1.1"
"Mirs Bay","MM7","2007-07-09","1","Bottom Water","1.1","0.003","17.5","0.06","0.27","0.13","0.21","23.8","1.2","2.3","2.7","33.9","<0.2","8.1","0.043","0.003","0.14","1","<1","1.1","16","1.3","0.062","0.7"
"Mirs Bay","MM7","2007-08-16","1","Surface Water","1.2","0.003","9.2","0.02","0.19","0.19","0.04","27.8","1.6","0.46","1.8","32.1","1.1","8.2","0.006","<0.002","<0.002","2","<1","6.2","95","18","0.039","2"
"Mirs Bay","MM7","2007-08-16","1","Middle Water","<0.5","0.008","9","0.04","0.28","0.24","0.16","26.8","1.3","1.8","1.8","32.8","<0.2","8.1","0.028","0.022","0.022","9","3","4.8","73","1.7","0.12","0.3"
"Mirs Bay","MM7","2007-08-16","1","Bottom Water","<0.5","0.003","9.5","0.04","0.24","0.15","0.18","24.7","1.5","2.3","1.8","33.8","<0.2","7.9","0.032","0.024","0.062","<1","<1","1.3","19","0.9","0.097","0.2"
"Mirs Bay","MM7","2007-09-07","1","Surface Water","1.1","0.003","8.6","0.03","0.2","0.19","0.04","29.1","2.4","0.21","2.4","31.5","0.8","8.3","0.004","<0.002","0.007","<1","<1","7.5","117","1.8","0.029","1.5"
"Mirs Bay","MM7","2007-09-07","1","Middle Water","0.9","0.006","9","0.05","0.33","0.24","0.16","26.8","2.2","1.8","2.4","32.9","1.6","8.3","0.024","0.021","0.069","2","<1","5","76","8.7","0.072","1.2"
"Mirs Bay","MM7","2007-09-07","1","Bottom Water","0.9","0.005","9","0.05","0.34","0.25","0.21","23.6","2.4","2.3","2.4","34.1","<0.2","8","0.04","0.008","0.085","<1","<1","0.5","8","3.6","0.12","0.7"
"Mirs Bay","MM7","2007-10-22","1","Surface Water","1","0.002","11.1","0.02","0.24","0.23","0.03","26.5","3.6","0.25","1.7","32.5","1.4","8.2","0.005","<0.002","0.005","<1","<1","4.8","72","6.2","0.026","1"
"Mirs Bay","MM7","2007-10-22","1","Middle Water","1.7","0.002","11.1","0.02","0.19","0.19","0.03","26.1","4","0.24","1.7","32.6","2.6","8.2","0.005","<0.002","0.002","<1","<1","7.1","105","9","0.022","0.9"
"Mirs Bay","MM7","2007-10-22","1","Bottom Water","0.9","0.003","10.3","0.02","0.18","0.18","0.04","26","3.4","0.25","1.7","32.7","1.7","8.2","0.007","<0.002","<0.002","<1","<1","6.5","97","7","0.037","0.5"
"Mirs Bay","MM7","2007-11-14","1","Surface Water","0.8","0.001","4","0.02","0.21","0.2","0.03","23.4","2","0.21","2","32.9","2","8.2","0.006","<0.002","0.005","<1","<1","5.1","72","8.1","0.02","1.1"
"Mirs Bay","MM7","2007-11-14","1","Middle Water","0.8","0.002","4.2","0.04","0.19","0.18","0.03","23.3","2","0.23","2","32.9","2.5","8.2","0.006","<0.002","0.005","<1","<1","7.2","102","7.9","0.025","0.8"
"Mirs Bay","MM7","2007-11-14","1","Bottom Water","1","0.001","4.4","<0.02","0.16","0.15","0.03","23.1","2.4","0.26","2","32.8","3.3","8.2","0.008","<0.002","0.004","<1","<1","7.1","100","10","0.023","0.7"
"Mirs Bay","MM7","2007-12-13","1","Surface Water","1","0.002","6.4","0.02","0.19","0.18","0.03","20.7","1.1","0.08","3.2","31.9","1.2","8.3","0.005","<0.002","0.005","<1","<1","7.3","98","2.3","0.026","1.3"
"Mirs Bay","MM7","2007-12-13","1","Middle Water","0.8","0.003","6.3","0.03","0.25","0.24","0.05","20.6","0.8","0.07","3.2","31.9","1.6","8.3","0.007","<0.002","0.003","<1","<1","8.8","118","2.5","0.047","1.8"
"Mirs Bay","MM7","2007-12-13","1","Bottom Water","0.8","0.002","6.4","<0.02","0.19","0.19","0.04","20.3","0.8","0.15","3.2","32.1","1.2","8.3","0.005","<0.002","0.002","<1","<1","8.6","116","3","0.033","1.3"
"Mirs Bay","MM7","2008-01-14","1","Surface Water","2.5","0.001","5.6","0.02","0.32","0.32","0.03","18.8","3","0.54","1.9","31.7","1.1","8.4","0.006","<0.002","0.002","<1","<1","5.1","67","12","0.021","2.2"
"Mirs Bay","MM7","2008-01-14","1","Middle Water","2.8","0.001","6","0.02","0.32","0.31","0.03","18.8","3.4","0.53","1.9","31.8","1.8","8.4","0.005","<0.002","0.005","2","<1","8.8","115","10","0.02","2.1"
"Mirs Bay","MM7","2008-01-14","1","Bottom Water","2.9","0.002","6.5","0.02","0.28","0.28","0.03","18.8","3","0.55","1.9","31.8","1","8.4","0.006","<0.002","0.002","<1","<1","8.9","116","8.6","0.029","2.3"
"Mirs Bay","MM7","2008-02-20","1","Surface Water","1.8","0.001","6.9","<0.02","0.19","0.19","0.02","14.9","2.4","0.07","1.8","31.9","2.3","7.8","0.005","<0.002","<0.002","<1","<1","12.4","149","10","0.017","1.8"
"Mirs Bay","MM7","2008-02-20","1","Middle Water","0.9","0.001","7.5","<0.02","0.2","0.2","0.02","14.4","1.8","0.1","1.8","31.9","4.3","7.8","0.004","<0.002","0.002","<1","<1","12.3","146","12","0.014","2.6"
