"Water Control Zone","Station","Dates","Sample No","Depth","Volatile Suspended Solids (mg/L)","Unionised Ammonia (mg/L)","Turbidity (NTU)","Total Phosphorus (mg/L)","Total Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Inorganic Nitrogen (mg/L)","Temperature (°C)","Suspended Solids (mg/L)","Silica (mg/L)","Secchi Disc Depth (M)","Salinity (psu)","Phaeo-pigments (μg/L)","pH","Orthophosphate Phosphorus (mg/L)","Nitrite Nitrogen (mg/L)","Nitrate Nitrogen (mg/L)","Faecal Coliforms (cfu/100mL)","E. coli (cfu/100mL)","Dissolved Oxygen (mg/L)","Dissolved Oxygen (%saturation)","Chlorophyll-a (μg/L)","Ammonia Nitrogen (mg/L)","5-day Biochemical Oxygen Demand (mg/L)"
"Tolo Harbour and Channel","TM3","2021-08-20","1","Middle Water","0.8","<0.001","2.9","N/A","N/A","N/A","0.03","28.8","2.2","0.21","2.2","31.8","<0.2","7.4","<0.002","<0.002","<0.002","10","2","4.6","71","2.7","0.022","1.3"
"Tolo Harbour and Channel","TM3","2021-08-20","1","Bottom Water","1.4","<0.001","5","N/A","N/A","N/A","0.05","26","4","2.1","2.2","33.8","0.5","7.1","0.027","0.002","<0.002","10","5","4.8","71","6.4","0.043","0.8"
"Tolo Harbour and Channel","TM3","2021-09-16","1","Surface Water","1.2","0.002","8.7","N/A","N/A","N/A","0.05","30.4","2.6","1.1","2.6","32.5","0.9","8","<0.002","<0.002","0.02","130","4","5.6","90","6.4","0.027","1.4"
"Tolo Harbour and Channel","TM3","2021-09-16","1","Middle Water","1.1","0.002","0.5","N/A","N/A","N/A","0.05","30","2.1","1.2","2.6","32.6","0.9","8","<0.002","<0.002","0.02","100","6","3.9","62","6.9","0.028","1.6"
"Tolo Harbour and Channel","TM3","2021-09-16","1","Bottom Water","1.4","0.002","4.5","N/A","N/A","N/A","0.09","28.1","3.8","1.9","2.6","33.4","3.1","7.8","0.024","<0.002","0.021","100","5","4","61","5.3","0.066","1.3"
"Tolo Harbour and Channel","TM3","2021-10-18","1","Surface Water","1","0.002","8.5","N/A","N/A","N/A","0.14","26.6","2.1","1.7","2.8","23.1","1.5","8.1","<0.002","0.008","0.099","970","560","5.6","79","9.2","0.037","1.8"
"Tolo Harbour and Channel","TM3","2021-10-18","1","Middle Water","2.6","0.002","5.2","N/A","N/A","N/A","0.14","27.7","8.3","1.6","2.8","27.3","2.4","7.9","<0.002","0.007","0.094","2100","1200","6.9","102","8","0.039","1.7"
"Tolo Harbour and Channel","TM3","2021-10-18","1","Bottom Water","0.6","0.002","4.9","N/A","N/A","N/A","0.13","27.7","1.1","1.3","2.8","29.5","1.3","7.8","<0.002","0.016","0.049","430","230","6.1","92","6.3","0.063","0.9"
"Tolo Harbour and Channel","TM3","2021-11-11","1","Surface Water","1.9","0.001","7.2","0.1","0.55","0.52","0.11","24.2","2.9","0.97","2.7","30.9","0.9","7.6","0.004","0.003","0.023","450","110","5.9","83","4.4","0.079","2.4"
"Tolo Harbour and Channel","TM3","2021-11-11","1","Middle Water","3.5","0.001","6.1","0.06","0.31","0.28","0.11","24.9","13","0.83","2.7","31.2","1.9","7.5","0.004","0.009","0.022","370","100","5.1","73","5.9","0.076","2"
"Tolo Harbour and Channel","TM3","2021-11-11","1","Bottom Water","1.6","0.001","5.9","0.1","0.82","0.8","0.11","25.8","2","0.89","2.7","32.6","1.4","7.5","0.004","0.003","0.021","720","200","3.3","48","6.9","0.086","2.7"
"Tolo Harbour and Channel","TM3","2021-12-15","1","Surface Water","2.9","<0.001","7.7","<0.02","0.57","0.56","0.06","21.8","11","0.09","2.8","32.6","0.5","7.7","0.006","0.002","0.012","4","3","5.9","81","6.2","0.042","1.8"
"Tolo Harbour and Channel","TM3","2021-12-15","1","Middle Water","1.1","<0.001","5.4","<0.02","0.9","0.9","0.04","21.8","1.9","0.11","2.8","32.6","2.1","7.7","0.004","<0.002","<0.002","4","1","7.5","103","5.8","0.036","1.7"
"Tolo Harbour and Channel","TM3","2021-12-15","1","Bottom Water","4.2","<0.001","5.7","0.02","0.71","0.71","0.03","21.4","14","0.13","2.8","33","0.7","7.7","0.004","<0.002","<0.002","2","<1","7.3","101","5.5","0.028","1.6"
"Tolo Harbour and Channel","TM3","2022-01-20","1","Surface Water","1.7","<0.001","8.8","0.03","0.55","0.55","0.03","19.3","3.2","0.54","2.9","32.9","0.9","7.7","0.004","<0.002","<0.002","73","12","6.5","86","6.8","0.026","1"
"Tolo Harbour and Channel","TM3","2022-01-20","1","Middle Water","2.4","<0.001","5.4","<0.02","0.62","0.62","0.04","19.2","4.5","0.55","2.9","33","1.1","7.7","0.006","<0.002","<0.002","380","37","6.7","88","8.1","0.033","1.1"
"Tolo Harbour and Channel","TM3","2022-01-20","1","Bottom Water","2.7","<0.001","5.8","<0.02","0.48","0.48","0.04","19.3","3.4","0.62","2.9","33.5","1.5","7.7","0.008","<0.002","<0.002","120","13","6.4","84","7.6","0.031","1"
"Tolo Harbour and Channel","TM3","2022-02-10","1","Surface Water","1.4","<0.001","8.3","0.02","0.54","0.54","0.04","17.6","4.8","0.65","2.3","32.9","1.4","7.4","0.004","<0.002","<0.002","330","140","7","89","6.8","0.036","1.6"
"Tolo Harbour and Channel","TM3","2022-02-10","1","Middle Water","1.2","<0.001","5.6","0.02","0.33","0.33","0.03","17.8","2.7","0.66","2.3","33","1.7","7.4","0.004","<0.002","<0.002","230","120","6.9","88","7","0.03","1.5"
"Tolo Harbour and Channel","TM3","2022-02-10","1","Bottom Water","1.5","<0.001","6","0.02","0.32","0.32","0.04","17.9","3.2","0.71","2.3","33.2","1.4","7.4","0.005","<0.002","<0.002","130","49","6.9","89","6","0.035","1.4"
"Tolo Harbour and Channel","TM3","2022-03-28","1","Surface Water","2.2","<0.001","8.5","0.05","0.39","0.33","0.11","21.8","3.7","0.66","2.4","30.5","1.9","7.6","<0.002","0.005","0.051","800","580","6.2","84","9","0.056","1.7"
"Tolo Harbour and Channel","TM3","2022-03-28","1","Middle Water","2","<0.001","5.3","0.05","0.51","0.48","0.07","22","2.8","0.6","2.4","31.1","1.4","7.6","0.004","0.004","0.028","290","100","6.4","88","8","0.038","1.4"
"Tolo Harbour and Channel","TM3","2022-03-28","1","Bottom Water","2","<0.001","4.8","0.05","0.56","0.52","0.08","21.7","2.9","0.61","2.4","31.5","0.2","7.5","<0.002","0.005","0.031","320","120","5.8","79","8.6","0.042","1.3"
"Tolo Harbour and Channel","TM3","2022-04-27","1","Surface Water","1.3","0.005","6.1","0.03","0.63","0.63","0.05","26.4","4.6","0.57","3.2","31.2","0.5","8.4","<0.002","<0.002","<0.002","2","2","5.5","81","3.3","0.044","2.3"
"Tolo Harbour and Channel","TM3","2022-04-27","1","Middle Water","1.3","0.005","5.9","0.03","0.4","0.4","0.05","26.2","4","0.54","3.2","31.3","1.5","8.4","<0.002","<0.002","<0.002","<1","<1","5.8","85","2","0.041","4.5"
"Tolo Harbour and Channel","TM3","2022-04-27","1","Bottom Water","1.1","0.003","6","0.02","0.55","0.55","0.05","22.3","2.6","0.91","3.2","32.3","0.6","8.3","<0.002","<0.002","<0.002","1","1","5.7","79","2.4","0.048","6"
"Tolo Harbour and Channel","TM3","2022-05-13","1","Surface Water","3.3","0.009","13.9","0.07","0.89","0.41","0.62","25.3","16","6.1","1.3","21.4","1.2","8.1","<0.002","<0.002","0.48","140000","53000","5.4","74","1.8","0.14","0.6"
"Tolo Harbour and Channel","TM3","2022-05-13","1","Middle Water","1.2","0.005","6.2","0.03","0.22","0.18","0.13","25.5","4.5","1.1","1.3","28.8","1.5","8.1","0.011","0.004","0.033","5300","2300","5.1","74","1","0.097","0.5"
"Tolo Harbour and Channel","TM3","2022-05-13","1","Bottom Water","1.4","0.002","6.2","0.03","0.31","0.27","0.12","24.5","5","1.6","1.3","32.1","0.4","7.8","0.013","<0.002","0.033","12000","3600","4.5","65","0.7","0.085","0.6"
"Tolo Harbour and Channel","TM3","2022-06-09","1","Surface Water","3.4","0.008","12.8","0.07","0.72","0.37","0.55","26.2","13","5.3","0.6","18.1","2","7.9","<0.002","<0.002","0.35","50000","20000","6.2","84","1.1","0.2","1"
"Tolo Harbour and Channel","TM3","2022-06-09","1","Middle Water","2","0.003","6.6","0.03","0.3","0.14","0.27","26.7","5.6","2.4","0.6","28.6","1.1","7.8","0.026","0.037","0.12","8100","2900","5.5","80","1.1","0.11","0.9"
"Tolo Harbour and Channel","TM3","2022-06-09","1","Bottom Water","3","0.002","7.2","0.05","0.42","0.19","0.32","24.9","8.8","2.5","0.6","32.4","2.1","7.6","<0.002","0.09","0.14","6600","2600","4.2","61","0.5","0.094","0.7"
"Tolo Harbour and Channel","TM3","2022-07-21","1","Surface Water","2.5","0.006","10.2","0.03","0.27","0.25","0.1","31.1","10","1.9","2.2","28.5","1.1","8.1","<0.002","<0.002","0.022","70","16","5.9","92","3.2","0.073","1.9"
"Tolo Harbour and Channel","TM3","2022-07-21","1","Middle Water","1.4","0.003","6.6","0.03","0.28","0.26","0.06","30.4","3.4","1.7","2.2","29.4","0.6","8.1","<0.002","<0.002","0.015","75","4","5.3","82","3.4","0.042","1.6"
"Tolo Harbour and Channel","TM3","2022-07-21","1","Bottom Water","1.6","0.001","6.9","0.07","0.38","0.34","0.1","26.8","4.7","2","2.2","32.8","1.9","7.7","0.008","0.007","0.036","71","6","5.9","88","3.1","0.057","1.3"
"Tolo Harbour and Channel","TM3","2022-08-17","1","Surface Water","1","0.003","8.4","0.04","0.28","0.26","0.04","31.2","3.4","1.3","1.6","24.6","0.9","8.1","<0.002","<0.002","0.014","2","<1","6.5","101","5.8","0.028","2.3"
"Tolo Harbour and Channel","TM3","2022-08-17","1","Middle Water","1.4","0.002","6.2","0.03","0.25","0.24","0.04","30.8","3.6","1.2","1.6","25.2","1.2","8.1","<0.002","<0.002","0.009","18","1","5.9","91","6.4","0.024","2.2"
"Tolo Harbour and Channel","TM3","2022-08-17","1","Bottom Water","1.1","0.001","6.4","0.03","0.29","0.28","0.04","29.6","2","1","1.6","27.9","1.2","8","<0.002","<0.002","0.01","5","<1","6.1","94","6.1","0.025","2"
"Tolo Harbour and Channel","TM3","2022-09-19","1","Surface Water","1.9","<0.001","10","0.06","0.68","0.63","0.1","30.1","2.3","0.62","2.4","30.9","<0.2","7.4","<0.002","<0.002","0.051","520","77","5.2","82","7.3","0.045","1.3"
"Tolo Harbour and Channel","TM3","2022-09-19","1","Middle Water","1.4","<0.001","7.7","0.08","0.43","0.39","0.07","29.2","3.2","0.45","2.4","31.6","1.3","7.3","<0.002","0.005","0.032","290","35","5.7","89","7.7","0.033","1.1"
"Tolo Harbour and Channel","TM3","2022-09-19","1","Bottom Water","1.2","<0.001","6.7","0.09","0.48","0.43","0.09","28.2","2.7","0.57","2.4","32.1","1","7.2","<0.002","0.009","0.037","160","17","3.4","52","4.7","0.044","0.8"
"Tolo Harbour and Channel","TM3","2022-10-20","1","Surface Water","1.5","0.002","4.1","0.05","0.46","0.44","0.05","25.5","2.6","0.65","2.5","31.4","2.1","8.2","<0.002","<0.002","0.015","1000","500","5.5","81","8.1","0.032","1.7"
"Tolo Harbour and Channel","TM3","2022-10-20","1","Middle Water","1.8","0.003","4.1","0.06","0.4","0.37","0.06","25.5","2.4","0.69","2.5","31.4","2.1","8.2","0.007","<0.002","0.026","3100","1600","5.9","86","9.5","0.036","1.6"
"Tolo Harbour and Channel","TM3","2022-10-20","1","Bottom Water","1.2","0.002","4.1","0.06","0.56","0.54","0.04","25.5","2.5","0.67","2.5","31.5","2.4","8.2","<0.002","<0.002","0.015","2600","1200","6.5","95","9.7","0.023","1.6"
"Tolo Harbour and Channel","TM3","2022-11-16","1","Surface Water","1.4","<0.001","0.1","0.09","0.5","0.49","0.05","24.6","1.9","0.84","3","31.1","0.8","7.5","<0.002","<0.002","0.011","8","1","6.6","95","5.6","0.037","3.1"
"Tolo Harbour and Channel","TM3","2022-11-16","1","Middle Water","1.5","<0.001","7.5","0.07","0.43","0.42","0.05","24.6","1.8","0.85","3","31.2","0.7","7.5","<0.002","<0.002","0.01","64","7","7.8","112","6.6","0.039","1.8"
"Tolo Harbour and Channel","TM3","2022-11-16","1","Bottom Water","0.8","<0.001","7.2","0.07","0.44","0.41","0.07","24.3","1.8","1.1","3","32.8","1.1","7.2","<0.002","0.009","0.017","43","10","4.7","68","5","0.046","4.3"
"Tolo Harbour and Channel","TM3","2022-12-14","1","Surface Water","2.1","<0.001","3.4","0.05","0.61","0.59","0.06","19.4","5.8","0.61","2.5","32","2.5","7.4","<0.002","<0.002","0.014","390","80","6.2","82","11","0.046","1.2"
"Tolo Harbour and Channel","TM3","2022-12-14","1","Middle Water","1.7","<0.001","3.9","0.05","0.74","0.73","0.05","20.2","4.9","0.67","2.5","32.4","1.3","7.5","<0.002","<0.002","0.011","330","100","6.8","91","7.1","0.038","1.2"
"Tolo Harbour and Channel","TM3","2022-12-14","1","Bottom Water","2.8","<0.001","5.7","0.05","0.55","0.54","0.05","20.3","9.6","0.62","2.5","32.4","2","7.5","<0.002","<0.002","0.007","300","85","6.9","93","11","0.038","1.2"
"Tolo Harbour and Channel","TM3","2023-01-26","1","Surface Water","1.6","<0.001","1.9","0.07","0.65","0.65","0.01","18","3","0.82","2.2","32.3","1.4","7.5","<0.002","<0.002","<0.002","58","14","8.2","106","9.7","0.01","2.2"
"Tolo Harbour and Channel","TM3","2023-01-26","1","Middle Water","1.6","<0.001","1.7","0.06","0.48","0.47","0.01","17.9","3.2","0.87","2.2","32.3","1.9","7.5","<0.002","<0.002","0.005","31","26","8.5","109","9.3","<0.005","2.1"
"Tolo Harbour and Channel","TM3","2023-01-26","1","Bottom Water","2.2","<0.001","2.9","0.06","0.53","0.52","0.02","17.9","3.2","0.98","2.2","32.6","1.8","7.4","0.003","<0.002","0.01","56","30","7.5","96","9.5","0.007","2.2"
"Tolo Harbour and Channel","TM3","2023-02-16","1","Surface Water","1.9","<0.001","0.1","0.04","0.66","0.64","0.07","19","10","0.72","2.2","31.7","1.4","7.4","<0.002","<0.002","0.019","280","190","6.4","83","3.7","0.051","1.7"
"Tolo Harbour and Channel","TM3","2023-02-16","1","Middle Water","1.3","<0.001","1.8","0.06","0.7","0.69","0.05","19.2","2.7","0.72","2.2","31.9","1.8","7.4","<0.002","<0.002","0.007","130","83","7.4","97","3.4","0.044","1.6"
"Tolo Harbour and Channel","TM3","2023-02-16","1","Bottom Water","1.4","<0.001","2.2","0.04","0.76","0.75","0.05","18.8","3.1","0.75","2.2","32.5","1.6","7.4","<0.002","<0.002","0.005","100","65","6.5","84","4.1","0.042","1.6"
"Tolo Harbour and Channel","TM3","2023-03-16","1","Surface Water","1","<0.001","0.8","0.04","0.32","0.32","0.04","21.2","2","0.12","3.7","32.5","1","7.3","<0.002","0.002","<0.002","97","32","7","95","3.8","0.04","1.5"
"Tolo Harbour and Channel","TM3","2023-03-16","1","Middle Water","1.4","<0.001","0.6","0.04","0.54","0.52","0.05","21.2","4.4","0.12","3.7","32.4","0.5","7.3","<0.002","0.002","0.019","41","19","7.6","103","3.8","0.033","1"
"Tolo Harbour and Channel","TM3","2023-03-16","1","Bottom Water","0.6","<0.001","0.4","0.04","0.41","0.41","0.03","20","3.6","0.14","3.7","33","0.6","7.3","<0.002","0.002","<0.002","11","7","7.4","98","3.3","0.024","1"
"Tolo Harbour and Channel","TM3","2023-04-17","1","Surface Water","1.3","<0.001","0.7","0.05","0.33","0.31","0.05","25.9","3.1","<0.05","3.3","31.9","1.6","7.3","<0.002","0.005","0.019","3","<1","7.4","109","5.8","0.026","1.8"
"Tolo Harbour and Channel","TM3","2023-04-17","1","Middle Water","1.3","<0.001","0.6","0.05","0.46","0.44","0.03","25.2","2.3","<0.05","3.3","32.1","2","7.3","<0.002","0.002","0.013","1","<1","8.3","121","5.1","0.019","1.5"
"Tolo Harbour and Channel","TM3","2023-04-17","1","Bottom Water","2.6","<0.001","0.9","0.06","0.44","0.43","0.03","22.7","10","0.07","3.3","32.7","1","7.2","<0.002","0.002","0.007","3","<1","7.7","107","5.6","0.018","1.5"
"Tolo Harbour and Channel","TM3","2023-05-18","1","Surface Water","1.5","<0.001","1","0.06","0.65","0.6","0.09","27.5","5.3","1.5","2.5","30.4","2.2","7.7","0.011","0.004","0.048","31","20","9","136","5.7","0.033","3.8"
"Tolo Harbour and Channel","TM3","2023-05-18","1","Middle Water","1.2","<0.001","2","0.06","0.54","0.51","0.05","25.2","4.1","1.7","2.5","32.4","2.7","7.4","0.008","0.004","0.027","40","23","8.8","128","8.4","0.014","3.6"
"Tolo Harbour and Channel","TM3","2023-05-18","1","Bottom Water","1.8","<0.001","0.9","0.05","0.73","0.7","0.06","24.2","8","2.1","2.5","33.3","0.7","7.2","<0.002","0.015","0.017","27","13","3.1","45","7.7","0.031","2.5"
"Tolo Harbour and Channel","TM3","2023-06-15","1","Surface Water","2","0.005","3.3","0.05","0.6","0.53","0.11","29.7","5.2","0.7","1.6","28.1","2","8.4","0.009","0.002","0.068","1700","420","7.1","110","12","0.037","2.4"
"Tolo Harbour and Channel","TM3","2023-06-15","1","Middle Water","1.8","0.004","2.6","0.04","0.55","0.53","0.05","30.7","2.8","0.3","1.6","29.2","2.4","8.3","<0.002","<0.002","0.014","380","92","8.4","132","6.7","0.031","1.3"
"Tolo Harbour and Channel","TM3","2023-06-15","1","Bottom Water","1.1","0.002","2.2","0.03","0.67","0.66","0.04","30.3","1.3","0.43","1.6","31.2","1.7","8.1","<0.002","<0.002","0.005","370","53","10.4","164","4.6","0.03","0.8"
"Tolo Harbour and Channel","TM3","2023-07-22","1","Surface Water","2","0.003","1.1","0.06","1","0.91","0.12","31.5","2.6","0.58","3.3","30.6","1.6","8.2","0.009","<0.002","0.084","16","1","7.9","127","3.3","0.03","0.9"
"Tolo Harbour and Channel","TM3","2023-07-22","1","Middle Water","1.3","0.001","0.9","0.05","0.95","0.94","0.02","29.6","2.1","0.45","3.3","32.4","2.4","8.1","0.009","<0.002","0.004","8","<1","7.6","119","3.2","0.013","0.4"
"Tolo Harbour and Channel","TM3","2023-07-22","1","Bottom Water","1.5","<0.001","0.6","0.05","0.83","0.82","0.02","28.4","2.9","0.5","3.3","32.9","2.3","8.1","0.009","<0.002","0.008","5","<1","5.9","92","3.5","0.012","0.4"
"Tolo Harbour and Channel","TM3","2023-08-07","1","Surface Water","2.7","<0.001","1.5","0.06","0.31","0.3","0.01","30.6","11","0.35","2.5","32","2.5","8.2","<0.002","<0.002","0.005","42","4","7.6","121","12","<0.005","2.6"
"Tolo Harbour and Channel","TM3","2023-08-07","1","Middle Water","1.2","<0.001","1.2","0.07","0.32","0.32","0.01","28.7","3.6","0.64","2.5","32.8","3.1","7.9","0.004","<0.002","<0.002","16","<1","4.7","72","8.7","0.006","1.7"
"Tolo Harbour and Channel","TM3","2023-08-07","1","Bottom Water","1.3","<0.001","1.2","0.07","0.25","0.25","<0.01","26.6","3.7","0.92","2.5","33.4","3.2","7.8","0.01","<0.002","<0.002","12","4","2.2","34","6.7","<0.005","1.6"
"Tolo Harbour and Channel","TM3","2023-09-14","1","Surface Water","2.8","0.011","8","0.04","0.82","0.4","0.54","27.5","6.3","9","1.1","0.5","12","8.2","0.01","0.014","0.41","3900","390","6.9","88","50","0.12","0.2"
"Tolo Harbour and Channel","TM3","2023-09-14","1","Middle Water","2","0.001","1.5","0.05","0.52","0.35","0.25","26.7","6.3","3.8","1.1","30","7.4","7.5","0.01","0.01","0.16","1100","140","6.4","94","12","0.076","0.5"
"Tolo Harbour and Channel","TM3","2023-09-14","1","Bottom Water","1.8","<0.001","1.8","0.05","0.4","0.25","0.21","26.1","5.2","3.2","1.1","32.2","2.9","7.5","0.006","0.01","0.14","1100","160","4.1","61","7.9","0.063","0.4"
"Tolo Harbour and Channel","TM3","2023-10-25","1","Surface Water","4.4","0.002","1.5","0.02","0.36","0.34","0.05","27.2","11","1.4","2.2","22.1","0.4","8.2","<0.002","0.004","0.015","21","4","5.8","82","5.5","0.03","2.5"
"Tolo Harbour and Channel","TM3","2023-10-25","1","Middle Water","6.2","<0.001","1.3","0.03","0.33","0.27","0.09","27.4","20","1.4","2.2","26.2","2.1","7.8","0.003","0.018","0.043","1","<1","7.9","115","4.4","0.027","2"
"Tolo Harbour and Channel","TM3","2023-10-25","1","Bottom Water","5","<0.001","1.5","0.03","0.31","0.22","0.11","27.1","18","1.4","2.2","31.3","0.4","7.6","0.003","0.028","0.064","7","1","5.8","87","2.3","0.014","1"
"Tolo Harbour and Channel","TM3","2023-11-23","1","Surface Water","1","0.004","2.4","0.07","0.26","0.25","0.04","25.1","5.8","0.44","1.9","30.8","0.5","8.4","0.005","<0.002","0.005","170","13","8.3","120","5.1","0.033","2.7"
"Tolo Harbour and Channel","TM3","2023-11-23","1","Middle Water","0.8","0.001","2.4","0.07","0.32","0.32","0.02","24.8","4","0.49","1.9","31.7","1.5","8.3","0.005","<0.002","<0.002","130","13","9.1","132","4.5","0.014","2"
"Tolo Harbour and Channel","TM3","2023-11-23","1","Bottom Water","0.6","0.001","2.3","0.06","0.22","0.21","0.03","24.1","2.4","0.5","1.9","32.4","2","8.1","<0.002","<0.002","0.007","65","5","5","72","5.7","0.02","1.5"
"Tolo Harbour and Channel","TM3","2023-12-15","1","Surface Water","2.7","<0.001","0.4","0.06","0.34","0.32","0.02","24.5","2.8","0.59","2.5","31.5","0.8","8.3","<0.002","<0.002","0.016","25","4","6.7","96","9.6","<0.005","2.6"
"Tolo Harbour and Channel","TM3","2023-12-15","1","Middle Water","2.4","<0.001","0.3","0.06","0.39","0.38","0.01","24","2.6","0.61","2.5","31.8","1.7","8.2","<0.002","<0.002","0.003","24","3","8.6","123","8.9","0.008","2.5"
"Tolo Harbour and Channel","TM3","2023-12-15","1","Bottom Water","1.8","<0.001","0.4","0.07","0.36","0.35","0.01","23.5","2","0.64","2.5","32.4","1.1","8","<0.002","<0.002","0.003","21","7","5.4","76","8.3","0.006","2"
"Tolo Harbour and Channel","TM3","2024-01-18","1","Surface Water","1.4","<0.001","0.4","0.04","0.25","0.24","0.03","21","3","0.1","2.4","32.1","1.7","8.2","<0.002","<0.002","0.011","82","10","8.2","111","6.8","0.012","1.7"
"Tolo Harbour and Channel","TM3","2024-01-18","1","Middle Water","1.6","<0.001","0.5","0.03","0.23","0.2","0.04","20.5","2.6","0.06","2.4","32.4","0.8","8.2","<0.002","<0.002","0.023","34","3","8.1","109","5.9","0.01","1.7"
"Tolo Harbour and Channel","TM3","2024-01-18","1","Bottom Water","1","<0.001","1.1","0.02","0.17","0.16","0.01","20","2.6","0.09","2.4","32.9","1.1","8.1","<0.002","<0.002","0.007","36","6","7.1","95","6.8","<0.005","1.5"
"Tolo Harbour and Channel","TM3","2024-02-22","1","Surface Water","1","0.002","0.2","0.03","0.35","0.33","0.05","22.3","3","0.72","2.9","32.8","0.6","8.2","<0.002","<0.002","0.022","240","100","7.2","100","3.8","0.028","1.4"
"Tolo Harbour and Channel","TM3","2024-02-22","1","Middle Water","0.9","0.002","0.2","0.03","0.5","0.49","0.04","22.3","2.3","0.73","2.9","32.8","0.2","8.3","<0.002","<0.002","0.012","190","90","7.8","108","3.9","0.027","2"
"Tolo Harbour and Channel","TM3","2024-02-22","1","Bottom Water","0.8","<0.001","0.7","0.03","0.47","0.46","0.02","18.8","2.8","0.9","2.9","33.6","1.5","8.1","<0.002","<0.002","0.009","4","2","5.5","72","2.1","<0.005","2.4"
"Tolo Harbour and Channel","TM3","2024-03-20","1","Surface Water","1.1","0.002","1.3","0.04","0.27","0.26","0.07","20.6","2.7","0.11","2.8","32.5","<0.2","8","<0.002","<0.002","0.003","30","9","8.9","120","4.9","0.064","1.5"
